Player_id,Season,Competition,Games,PPG,Goals,Assists,Yellow_cards,Yellow_red_cards,Red_cards,Penalty_goals,Minutes_per_goal,Minutes_played,Club_id,League_type
52495,2016,EFL Trophy,2,1.5,0,0,1,0,0,0,0,166,350,pokalwettbewerb
52495,2016,EFL Cup,1,0.0,0,0,0,0,0,0,0,120,350,pokalwettbewerb
52495,2015,League One,44,1.41,4,3,9,0,0,0,952,3808,350,wettbewerb
52495,2015,FA Cup,3,2.0,0,0,0,0,0,0,0,265,350,pokalwettbewerb
52495,2015,FL Trophy,1,3.0,0,0,0,0,0,0,0,120,350,pokalwettbewerb
52495,2015,League Cup,1,3.0,0,0,0,0,0,0,0,90,350,pokalwettbewerb
52495,2014,League One Play-Offs,2,0.5,1,0,0,0,0,0,180,180,350,wettbewerb
52495,2014,League One,37,1.59,0,0,9,0,1,0,0,3077,350,wettbewerb
52495,2014,FA Cup,5,1.6,0,1,0,0,0,0,0,450,350,pokalwettbewerb
52495,2014,League Cup,4,1.75,0,0,2,0,0,0,0,390,350,pokalwettbewerb
52495,2014,EFL Trophy,2,1.5,0,0,0,0,0,0,0,180,350,pokalwettbewerb
52495,2013,Championship,40,1.03,2,1,9,0,0,0,1619,3238,1181,wettbewerb
52495,2013,FA Cup,1,0.0,0,0,0,0,0,0,0,90,1181,pokalwettbewerb
52495,2013,League Cup,1,0.0,0,0,0,0,0,0,0,90,1181,pokalwettbewerb
52495,2012,Championship,26,1.23,1,2,8,0,0,0,2113,2113,1181,wettbewerb
52495,2012,FA Cup,2,0.5,0,0,1,0,0,0,0,179,1181,pokalwettbewerb
52495,2011,Championship,17,1.59,2,0,4,0,0,0,378,756,1181,wettbewerb
52495,2011,FA Cup,3,1.33,0,0,0,0,0,0,0,270,1181,pokalwettbewerb
52495,2011,League Cup,1,0.0,0,0,0,0,0,0,0,83,1181,pokalwettbewerb
52495,2010,Reserve League,16,0.69,1,0,0,0,0,0,1356,1356,29982,wettbewerb
52495,2010,Premier League,2,1.5,0,0,1,0,0,0,0,120,1181,wettbewerb
52495,2010,League Cup,1,0.0,0,0,0,0,0,0,0,120,1181,pokalwettbewerb
52495,2009,Reserve League North,4,1.5,0,0,0,0,0,0,0,304,9259,wettbewerb
52495,2009,Premier League,8,1.38,0,1,0,0,0,0,0,235,355,wettbewerb
52495,2009,FA Cup,1,3.0,0,0,0,0,0,0,0,5,355,pokalwettbewerb
52495,2009,League Cup,1,0.0,0,0,0,0,0,0,0,25,355,pokalwettbewerb
52495,2008,Premier League,11,0.82,1,0,0,0,0,0,463,463,355,wettbewerb
52495,2008,FA Cup,0,0.0,0,0,0,0,0,0,0,0,355,pokalwettbewerb
52495,2007,League Two Play-Offs,0,0.0,0,0,0,0,0,0,0,0,1088,wettbewerb
52495,2007,League Two,13,1.77,0,1,2,0,0,0,0,543,1088,wettbewerb
57079,2022,A-League Men,4,2.25,0,0,0,0,0,0,0,233,8054,wettbewerb
57079,2021,A-League Men,14,1.07,3,0,3,0,0,0,276,828,36100,wettbewerb
57079,2020,FA Cup,0,0.0,0,0,0,0,0,0,0,0,350,pokalwettbewerb
57079,2019,Premier League,1,1.0,0,0,0,0,0,0,0,15,350,wettbewerb
57079,2019,FA Cup,1,3.0,0,0,0,0,0,0,0,58,350,pokalwettbewerb
57079,2018,Championship,21,1.33,1,0,5,0,0,0,1440,1440,164,wettbewerb
57079,2018,EFL Cup,1,0.0,0,0,0,0,0,0,0,59,164,pokalwettbewerb
57079,2018,Premier League 2,1,1.0,0,0,0,0,0,0,0,90,9258,wettbewerb
57079,2017,Premier League 2,3,2.0,0,0,0,0,0,0,0,241,9264,wettbewerb
57079,2017,Championship,2,0.5,1,0,1,0,0,0,104,104,289,wettbewerb
57079,2017,EFL Trophy,3,1.0,0,0,0,0,0,0,0,270,9264,pokalwettbewerb
57079,2017,EFL Cup,1,0.0,0,0,0,0,0,0,0,54,289,pokalwettbewerb
57079,2016,Premier League,20,0.4,0,1,4,0,0,0,0,1493,289,wettbewerb
57079,2016,FA Cup,1,1.0,0,0,0,0,0,0,0,90,289,pokalwettbewerb
57079,2016,EFL Cup,2,1.5,0,0,0,0,0,0,0,180,289,pokalwettbewerb
57079,2015,Premier League,22,0.64,1,0,5,0,0,0,1157,1157,289,wettbewerb
57079,2015,League Cup,2,1.5,2,2,1,0,0,0,68,135,289,pokalwettbewerb
57079,2014,Premier League,23,0.83,3,0,5,0,0,0,495,1484,289,wettbewerb
57079,2014,FA Cup,2,2.0,0,0,0,1,0,0,0,103,289,pokalwettbewerb
57079,2014,League Cup,1,0.0,0,0,1,0,0,0,0,76,289,pokalwettbewerb
57079,2013,Premier League,5,2.2,0,0,0,0,0,0,0,108,281,wettbewerb
57079,2013,FA Cup,1,3.0,0,0,0,0,0,0,0,45,281,pokalwettbewerb
57079,2013,League Cup,3,3.0,0,0,0,0,0,0,0,181,281,pokalwettbewerb
57079,2013,Champions League,1,3.0,0,0,0,0,0,0,0,2,281,pokalwettbewerb
57079,2012,Premier League,11,2.0,2,0,2,0,0,0,249,497,281,wettbewerb
57079,2012,FA Cup,3,2.0,0,0,0,0,0,0,0,54,281,pokalwettbewerb
57079,2012,U21 PL Qualificationsgr. 2,1,3.0,0,1,0,0,0,0,0,63,9265,wettbewerb
57079,2012,Champions League,1,1.0,0,0,0,0,0,0,0,56,281,pokalwettbewerb
57079,2011,Premier League,14,0.93,2,1,2,0,1,0,463,925,29,wettbewerb
57079,2011,Reserve League,2,1.0,0,0,0,0,0,0,0,155,9261,wettbewerb
57079,2011,League Cup,3,2.0,0,1,0,0,0,0,0,263,29,pokalwettbewerb
57079,2010,Premier League,24,1.46,0,1,5,0,0,0,0,1415,29,wettbewerb
57079,2010,FA Cup,3,1.33,0,0,1,0,0,0,0,192,29,pokalwettbewerb
57079,2010,Reserve League,1,3.0,0,0,0,0,0,0,0,57,9261,wettbewerb
57079,2010,League Cup,1,3.0,1,1,0,0,0,0,90,90,29,pokalwettbewerb
57079,2009,Premier League,26,1.42,2,2,4,0,0,0,810,1619,29,wettbewerb
57079,2009,Europa League,6,1.0,0,0,1,0,0,0,0,318,29,pokalwettbewerb
57079,2009,League Cup,2,1.5,0,0,0,0,0,0,0,180,29,pokalwettbewerb
57079,2009,Europa League Qualifying,2,2.0,2,0,0,0,0,0,83,166,29,pokalwettbewerb
57079,2008,FA Cup,5,2.6,1,0,1,0,0,0,259,259,29,pokalwettbewerb
57079,2008,Premier League,19,1.95,0,0,0,0,0,0,0,859,29,wettbewerb
57079,2008,UEFA Cup,0,0.0,0,0,0,0,0,0,0,0,29,pokalwettbewerb
57079,2008,League Cup,1,0.0,0,0,0,0,0,0,0,90,29,pokalwettbewerb
57079,2007,Premier League,2,3.0,0,0,0,0,0,0,0,3,29,wettbewerb
57079,2007,UEFA Cup,1,3.0,0,0,0,0,0,0,0,10,29,pokalwettbewerb
85706,2022,FA Cup,1,3.0,0,0,0,0,0,0,0,85,350,pokalwettbewerb
85706,2022,Championship,10,2.2,0,2,2,0,0,0,0,660,350,wettbewerb
85706,2021,Championship Play-Offs,1,0.0,0,0,0,0,0,0,0,89,350,wettbewerb
85706,2021,Championship,22,1.73,1,3,4,0,0,0,1878,1878,350,wettbewerb
85706,2021,EFL Cup,1,0.0,1,0,0,0,0,0,90,90,350,pokalwettbewerb
85706,2020,Premier League,30,0.47,0,1,6,0,0,0,0,2700,350,wettbewerb
85706,2020,FA Cup,2,1.5,0,0,0,0,0,0,0,180,350,pokalwettbewerb
85706,2019,Premier League,38,1.42,2,4,7,0,0,0,1673,3346,350,wettbewerb
85706,2019,FA Cup,1,0.0,0,0,0,0,0,0,0,90,350,pokalwettbewerb
85706,2019,EFL Cup,1,3.0,0,0,0,0,0,0,0,66,350,pokalwettbewerb
85706,2018,Championship,45,1.96,4,7,8,0,0,0,1007,4029,350,wettbewerb
85706,2018,FA Cup,0,0.0,0,0,0,0,0,0,0,0,350,pokalwettbewerb
85706,2018,EFL Cup,1,0.0,0,0,0,0,0,0,0,90,350,pokalwettbewerb
85706,2017,Championship,45,1.47,1,4,9,0,0,0,3972,3972,350,wettbewerb
85706,2017,FA Cup,2,1.5,0,0,0,0,0,0,0,90,350,pokalwettbewerb
85706,2017,EFL Cup,0,0.0,0,0,0,0,0,0,0,0,350,pokalwettbewerb
85706,2016,League Two,45,1.91,1,9,8,0,0,0,3981,3981,1020,wettbewerb
85706,2016,FA Cup,1,0.0,0,1,0,0,0,0,0,90,1020,pokalwettbewerb
85706,2015,League Two Play-Offs,2,0.5,0,0,0,0,0,0,0,180,1020,wettbewerb
85706,2015,League Two,45,1.73,0,10,7,1,0,0,0,4032,1020,wettbewerb
85706,2015,FA Cup,5,2.0,0,0,0,0,0,0,0,450,1020,pokalwettbewerb
85706,2015,League Cup,1,3.0,0,1,0,0,0,0,0,35,1020,pokalwettbewerb
85706,2014,League One,28,1.39,1,1,4,0,0,0,2434,2434,2454,wettbewerb
85706,2014,FA Cup,4,1.75,0,0,1,0,0,0,0,360,2454,pokalwettbewerb
85706,2014,League Two,4,0.0,1,1,3,0,0,0,360,360,1302,wettbewerb
85706,2014,U21 PL,1,0.0,0,0,0,0,0,0,0,90,12124,wettbewerb
85706,2013,Championship,13,0.46,0,0,1,0,0,0,0,1008,2454,wettbewerb
85706,2013,FA Cup,1,0.0,0,0,0,0,0,0,0,90,2454,pokalwettbewerb
85706,2013,League One,2,0.0,0,0,2,0,0,0,0,135,1045,wettbewerb
85706,2013,EFL Trophy,1,3.0,0,0,0,0,0,0,0,90,1045,pokalwettbewerb
85706,2013,League Cup,1,0.0,0,0,0,0,0,0,0,120,1045,pokalwettbewerb
85706,2012,U21 PL Qualificationsgr. 1,1,3.0,0,0,0,0,0,0,0,90,12124,wettbewerb
85706,2012,League Cup,2,3.0,0,1,0,0,0,0,0,127,405,pokalwettbewerb
85706,2012,Premier League,7,1.14,0,0,1,0,0,0,0,471,405,wettbewerb
85706,2012,FA Cup,0,0.0,0,0,0,0,0,0,0,0,405,pokalwettbewerb
85706,2012,U21 PL,2,1.5,0,1,0,0,0,0,0,180,12124,wettbewerb
85706,2011,Reserve League Play Offs,1,0.0,0,0,0,0,0,0,0,120,12124,wettbewerb
85706,2011,Reserve League,10,1.9,0,3,0,0,0,0,0,896,12124,wettbewerb
85706,2011,Premier League,0,0.0,0,0,0,0,0,0,0,0,405,wettbewerb
85706,2011,Europa League,8,0.5,0,0,2,0,0,0,0,704,3258,pokalwettbewerb
85706,2011,Champions League Qu.,4,1.0,0,0,1,0,0,0,0,360,3258,pokalwettbewerb
85706,2011,Premier Division,28,2.07,0,4,6,0,0,0,0,2417,3258,wettbewerb
85706,2010,FAI Cup,1,0.0,0,0,0,0,0,0,0,90,3258,pokalwettbewerb
85706,2010,Europa League Qualifying,3,1.33,0,0,0,0,0,0,0,270,3258,pokalwettbewerb
85706,2009,FAI Cup,5,2.0,0,0,0,0,0,0,0,480,3258,pokalwettbewerb
85706,2010,Premier Division,18,2.0,0,0,3,0,0,0,0,1551,3258,wettbewerb
85706,2009,League of Ireland Cup,1,0.0,0,0,0,0,0,0,0,90,3258,pokalwettbewerb
85706,2009,Europa League Qualifying,6,1.17,0,0,1,0,0,0,0,481,1189,pokalwettbewerb
85706,2009,Premier Division,30,1.33,0,0,6,0,0,0,0,2482,1189,wettbewerb
85706,2008,FAI Cup,5,1.6,0,0,0,0,0,0,0,480,1189,pokalwettbewerb
85706,2008,League of Ireland Cup,1,0.0,0,0,0,0,0,0,0,90,1189,pokalwettbewerb
85706,2008,Premier Division,2,0.0,0,0,0,0,0,0,0,180,6069,wettbewerb
599263,2022,Segunda Federación - Gr. III,13,1.62,3,0,1,0,0,0,281,843,6182,wettbewerb
599263,2021,Primera Federación - Gr. II,20,1.6,0,0,6,0,0,0,0,1301,2502,wettbewerb
599263,2021,Copa del Rey,2,1.5,1,1,0,0,0,0,178,178,2502,pokalwettbewerb
599263,2020,2ª B - Fase de descenso,4,0.5,0,0,1,0,0,0,0,348,6182,wettbewerb
599263,2020,2ª B - Grupo III,7,0.86,0,0,2,0,0,0,0,614,6182,wettbewerb
599263,2020,LaLiga,4,1.0,0,0,1,0,0,0,0,232,1049,wettbewerb
599263,2020,Copa del Rey,3,2.0,0,0,0,0,0,0,0,136,1049,pokalwettbewerb
599263,2019,LaLiga,3,2.33,0,0,0,0,0,0,0,12,1049,wettbewerb
599263,2019,2ª B - Grupo III,24,1.04,2,2,3,0,0,0,1009,2017,6182,wettbewerb
599263,2019,Copa del Rey,1,3.0,0,0,0,0,0,0,0,85,1049,pokalwettbewerb
599263,2019,Supercopa,0,0.0,0,0,0,0,0,0,0,0,1049,pokalwettbewerb
599263,2019,Champions League,0,0.0,0,0,0,0,0,0,0,0,1049,pokalwettbewerb
599263,2018,2ª B - Grupo III,28,1.21,1,1,1,0,0,0,1076,1076,6182,wettbewerb
599263,2018,UEFA Youth League,4,0.25,0,0,0,0,0,0,0,306,50635,pokalwettbewerb
258885,2022,Championship,18,2.0,1,4,2,0,0,0,1371,1371,350,wettbewerb
258885,2022,FA Cup,3,2.33,0,0,1,0,0,0,0,84,350,pokalwettbewerb
258885,2022,EFL Cup,1,0.0,0,0,0,0,0,0,0,90,350,pokalwettbewerb
258885,2021,Championship Play-Offs,1,3.0,0,0,0,0,0,0,0,16,703,wettbewerb
258885,2021,Championship,20,1.9,1,4,2,0,0,0,1623,1623,703,wettbewerb
258885,2021,FA Cup,2,3.0,0,0,1,0,0,0,0,180,703,pokalwettbewerb
258885,2021,EFL Cup,0,0.0,0,0,0,0,0,0,0,0,350,pokalwettbewerb
258885,2020,Premier League,8,0.5,0,0,1,0,0,0,0,551,350,wettbewerb
258885,2020,FA Cup,2,3.0,0,0,0,0,0,0,0,94,350,pokalwettbewerb
258885,2020,EFL Cup,1,0.0,0,1,0,0,0,0,0,90,350,pokalwettbewerb
258885,2019,Championship,29,1.14,0,1,1,0,1,0,0,2281,22,wettbewerb
258885,2019,FA Cup,1,0.0,0,0,0,0,0,0,0,90,22,pokalwettbewerb
258885,2019,EFL Cup,1,3.0,0,0,0,0,0,0,0,90,22,pokalwettbewerb
258885,2018,Scottish Premiership Top Six Split,5,1.8,0,0,0,0,0,0,0,450,370,wettbewerb
258885,2018,SFA Cup,6,1.83,1,0,2,0,0,0,540,540,370,pokalwettbewerb
258885,2018,Premiership,28,1.79,2,2,3,0,0,0,1108,2216,370,wettbewerb
258885,2018,FA Cup,1,1.0,0,0,0,0,0,0,0,90,22,pokalwettbewerb
258885,2018,Championship,3,1.0,0,0,2,0,0,0,0,270,22,wettbewerb
258885,2018,League Cup,3,2.0,0,0,0,0,0,0,0,205,370,pokalwettbewerb
258885,2018,EFL Cup,1,3.0,0,0,0,0,0,0,0,19,22,pokalwettbewerb
258885,2017,League One Play-Offs,0,0.0,0,0,0,0,0,0,0,0,3054,wettbewerb
258885,2017,League One,12,1.08,0,1,1,0,0,0,0,826,3054,wettbewerb
258885,2017,EFL Trophy,2,3.0,0,0,0,0,0,0,0,192,3054,pokalwettbewerb
258885,2017,FA Cup,2,0.5,0,0,0,0,0,0,0,115,3054,pokalwettbewerb
258885,2017,Premier League 2,6,1.67,0,0,1,0,0,0,0,470,39337,wettbewerb
258885,2016,Championship,9,2.11,0,0,1,0,0,0,0,716,22,wettbewerb
258885,2016,Premier League 2,3,1.0,0,0,0,0,0,0,0,225,39337,wettbewerb
258885,2016,FA Cup,1,0.0,0,0,0,0,0,0,0,120,22,pokalwettbewerb
258885,2016,EFL Cup,2,1.5,0,0,1,0,0,0,0,146,22,pokalwettbewerb
258885,2015,U21 PL,6,1.67,1,0,0,0,0,0,540,540,39337,wettbewerb
258885,2014,U21 PL,17,1.76,0,0,0,0,0,0,0,1450,39337,wettbewerb
258885,2013,Championship,0,0.0,0,0,0,0,0,0,0,0,22,wettbewerb
409273,2022,Primera Federación - Gr. II,25,1.04,0,1,5,0,0,0,0,1995,18687,wettbewerb
409273,2022,Copa del Rey,1,0.0,0,0,0,0,0,0,0,120,18687,pokalwettbewerb
409273,2021,Primera Federación - Gr. II,33,1.36,0,0,10,1,0,0,0,2813,2502,wettbewerb
409273,2021,Copa del Rey,1,0.0,1,0,0,0,0,0,90,90,2502,pokalwettbewerb
409273,2020,2ª B - Fase de descenso,6,0.33,0,0,3,0,0,0,0,540,6182,wettbewerb
409273,2020,2ª B - Grupo III,11,0.91,0,0,2,0,2,0,0,700,6182,wettbewerb
409273,2020,Copa del Rey,1,3.0,0,0,0,0,0,0,0,90,1049,pokalwettbewerb
409273,2019,Recopa Sudamericana,0,0.0,0,0,0,0,0,0,0,0,209,pokalwettbewerb
409273,2019,Superliga,3,1.0,0,0,1,0,0,0,0,270,209,wettbewerb
409273,2018,Superliga,1,0.0,0,0,0,0,0,0,0,90,209,wettbewerb
409273,2016,Primera División,0,0.0,0,0,0,0,0,0,0,0,209,wettbewerb
409273,2015,Primera División,0,0.0,0,0,0,0,0,0,0,0,209,wettbewerb
364405,2022,NB I.,20,2.2,11,4,1,0,0,0,141,1548,279,wettbewerb
364405,2022,Europa League,5,2.0,1,1,2,0,0,0,450,450,279,pokalwettbewerb
364405,2022,Magyar Kupa,1,0.0,0,0,0,0,0,0,0,120,279,pokalwettbewerb
364405,2022,Europa League Qualifying,2,1.5,2,0,0,0,0,0,81,162,279,pokalwettbewerb
364405,2022,Champions League Qu.,6,1.33,4,1,1,0,0,0,127,507,279,pokalwettbewerb
364405,2021,Moldovan Cup,3,3.0,0,1,2,0,0,0,0,270,2481,pokalwettbewerb
364405,2021,Divizia National,23,2.48,8,5,4,0,0,0,213,1701,2481,wettbewerb
364405,2021,Europa League,2,1.5,1,0,1,0,0,0,210,210,2481,pokalwettbewerb
364405,2021,Champions League,6,1.17,2,1,0,0,0,0,266,531,2481,pokalwettbewerb
364405,2021,Champions League Qu.,8,2.5,4,2,1,0,0,0,167,668,2481,pokalwettbewerb
364405,2021,Moldovan Super Cup,1,0.0,0,0,0,0,0,0,0,44,2481,pokalwettbewerb
364405,2020,Moldovan Cup,3,2.0,1,1,1,0,0,0,276,276,2481,pokalwettbewerb
364405,2020,Divizia National,15,2.73,9,6,3,0,0,0,119,1074,2481,wettbewerb
364405,2020,Ligue 1,0,0.0,0,0,0,0,0,0,0,0,347,wettbewerb
364405,2019,Saudi Pro League,15,0.8,1,0,3,0,0,0,1328,1328,55544,wettbewerb
364405,2019,Ligue 1,0,0.0,0,0,0,0,0,0,0,0,347,wettbewerb
364405,2018,Ligue 2,6,0.83,0,0,0,0,0,0,0,56,10868,wettbewerb
364405,2018,Coupe de la Ligue,2,1.5,0,0,1,0,0,0,0,129,347,pokalwettbewerb
364405,2018,Ligue 2,2,1.5,0,0,0,0,0,0,0,79,347,wettbewerb
364405,2017,CAF-Champions League,5,2.4,0,4,0,0,0,0,0,395,8428,pokalwettbewerb
364405,2016,CAF Confederation Cup,12,1.83,2,0,0,0,0,0,331,662,8428,pokalwettbewerb
364405,2016,CAF-Champions League,2,1.0,0,0,0,0,0,0,0,122,8428,pokalwettbewerb
364405,2016,CAF-Supercup,1,0.0,0,0,0,0,0,0,0,10,8428,pokalwettbewerb
364405,2015,CAF-Champions League,2,2.0,0,0,0,0,0,0,0,163,8428,pokalwettbewerb
364405,2015,CAF-Supercup,1,3.0,0,0,0,0,0,0,0,78,8428,pokalwettbewerb
364405,2015,Club World Cup,2,0.0,0,0,0,0,0,0,0,180,8428,pokalwettbewerb
364405,2014,CAF-Champions League,12,1.92,0,3,2,0,0,0,0,796,8428,pokalwettbewerb
364405,2013,CAF-Champions League,3,1.67,1,0,0,0,0,0,198,198,8428,pokalwettbewerb
602156,2022,Primera Federación - Gr. II,19,1.16,0,0,7,1,0,0,0,1543,11422,wettbewerb
602156,2021,Primera Federación - Gr. II,26,1.42,1,0,2,0,0,0,2217,2217,11422,wettbewerb
602156,2021,Copa del Rey,1,0.0,0,0,0,1,0,0,0,90,11422,pokalwettbewerb
602156,2020,2ª B - Fase de descenso,6,0.33,0,0,1,0,0,0,0,540,6182,wettbewerb
602156,2020,LaLiga,2,0.0,0,0,1,0,0,0,0,153,1049,wettbewerb
602156,2020,2ª B - Grupo III,9,1.0,1,0,2,0,0,0,810,810,6182,wettbewerb
602156,2020,Copa del Rey,3,2.0,0,0,0,1,0,0,0,94,1049,pokalwettbewerb
602156,2019,2ª B - Grupo III,15,0.6,1,0,2,0,0,0,1344,1344,6182,wettbewerb
602156,2019,Champions League,0,0.0,0,0,0,0,0,0,0,0,1049,pokalwettbewerb
602156,2019,UEFA Youth League,4,0.5,0,0,0,0,0,0,0,360,50635,pokalwettbewerb
602156,2018,2ª B - Grupo III,17,1.06,0,0,2,0,0,0,0,1241,6182,wettbewerb
602156,2018,UEFA Youth League,5,0.2,0,0,3,0,0,0,0,387,50635,pokalwettbewerb
39909,2021,USLC Playoffs,2,1.5,1,0,0,0,0,0,180,180,46717,pokalwettbewerb
39909,2021,USLC,19,2.11,6,5,1,0,0,0,217,1299,46717,wettbewerb
39909,2020,Ligue 1,9,0.33,0,0,0,0,0,0,0,195,1158,wettbewerb
39909,2020,Coupe de France,1,0.0,0,0,0,0,0,0,0,69,1158,pokalwettbewerb
39909,2019,Ligue 2,19,2.05,3,1,0,0,0,1,295,884,1158,wettbewerb
39909,2019,Coupe de France,2,3.0,1,0,0,0,0,1,72,72,1158,pokalwettbewerb
39909,2018,Ligue 2,9,1.56,5,0,0,0,0,1,106,531,1159,wettbewerb
39909,2017,Ligue 2,27,1.52,7,5,0,0,0,5,295,2062,1158,wettbewerb
39909,2017,Coupe de France,2,3.0,1,0,0,0,0,0,136,136,1158,pokalwettbewerb
39909,2017,Coupe de la Ligue,0,0.0,0,0,0,0,0,0,0,0,1158,pokalwettbewerb
39909,2016,Ligue 1,24,1.08,5,6,1,0,0,0,384,1921,1158,wettbewerb
39909,2016,Coupe de France,2,1.5,0,0,0,0,0,0,0,180,1158,pokalwettbewerb
39909,2016,Coupe de la Ligue,1,0.0,0,0,0,0,0,0,0,63,1158,pokalwettbewerb
39909,2015,U21 PL,4,1.0,0,0,0,0,0,0,0,277,9253,wettbewerb
39909,2015,Premier League,0,0.0,0,0,0,0,0,0,0,0,762,wettbewerb
39909,2014,Ligue 1,24,1.13,1,4,0,0,0,0,1586,1586,855,wettbewerb
39909,2014,Coupe de France,2,3.0,0,1,0,0,0,0,0,57,855,pokalwettbewerb
39909,2014,Europa League,6,1.67,2,1,1,0,0,0,200,399,855,pokalwettbewerb
39909,2014,Trophée des Champions,1,0.0,0,0,0,0,0,0,0,21,855,pokalwettbewerb
39909,2013,Premier League,9,0.78,0,0,0,0,0,0,0,224,762,wettbewerb
39909,2013,U21 PL,1,1.0,0,0,0,0,0,0,0,73,9253,wettbewerb
39909,2013,League Cup,2,3.0,0,0,1,0,0,0,0,178,762,pokalwettbewerb
39909,2012,Premier League,22,0.82,1,5,0,0,0,0,997,997,762,wettbewerb
39909,2012,Europa League,12,1.33,1,1,0,0,0,0,841,841,762,pokalwettbewerb
39909,2012,FA Cup,1,0.0,0,0,0,0,0,0,0,19,762,pokalwettbewerb
39909,2012,U21 PL,1,3.0,0,0,0,0,0,0,0,90,9253,wettbewerb
39909,2012,League Cup,1,0.0,0,0,0,0,0,0,0,90,762,pokalwettbewerb
39909,2011,Premier League,7,2.0,0,1,0,0,0,0,0,135,762,wettbewerb
39909,2011,League Cup,3,2.0,0,2,0,0,0,0,0,317,762,pokalwettbewerb
39909,2011,Reserve League,1,3.0,2,0,0,0,0,0,45,90,9253,wettbewerb
39909,2010,Ligue 1,10,1.6,1,3,0,0,0,1,696,696,273,wettbewerb
39909,2009,Ligue 1,35,1.4,10,8,1,0,0,1,272,2720,273,wettbewerb
39909,2009,Coupe de France,3,2.0,2,0,0,0,0,0,112,224,273,pokalwettbewerb
39909,2008,Ligue 1,5,1.6,0,1,0,0,0,0,0,343,273,wettbewerb
39909,2008,UEFA-Cup Qualifikation,1,0.0,0,0,0,0,0,0,0,68,273,pokalwettbewerb
39909,2008,UI Cup,2,3.0,0,0,0,0,0,0,0,87,273,pokalwettbewerb
39909,2007,Ligue 1,24,1.33,0,1,3,0,0,0,0,1115,273,wettbewerb
39909,2007,Coupe de France,1,0.0,0,0,0,0,0,0,0,23,273,pokalwettbewerb
39909,2007,UEFA Cup,5,0.8,1,1,0,0,0,0,386,386,273,pokalwettbewerb
39909,2007,Coupe de la Ligue,2,1.5,0,0,0,0,0,0,0,165,273,pokalwettbewerb
39909,2006,Ligue 1,28,1.5,5,2,4,0,0,0,226,1129,273,wettbewerb
39909,2006,Coupe de France,1,0.0,0,0,0,0,0,0,0,74,273,pokalwettbewerb
39909,2006,Coupe de la Ligue,3,2.0,1,1,0,0,0,0,148,148,273,pokalwettbewerb
149551,2022,N3 - Bretagne,5,0.2,0,0,1,0,0,0,0,402,30422,wettbewerb
149551,2020,Ligue 1,18,1.17,0,1,1,0,1,0,0,900,1158,wettbewerb
149551,2020,Coupe de France,1,3.0,0,0,0,0,0,0,0,90,1158,pokalwettbewerb
149551,2019,Ligue 2,7,1.14,0,1,0,0,0,0,0,480,1158,wettbewerb
149551,2018,Ligue 2,12,1.92,0,2,3,0,0,0,0,762,1158,wettbewerb
149551,2017,Ligue 2,9,1.44,0,1,0,0,0,0,0,584,1158,wettbewerb
149551,2017,Ligue 1,12,1.25,0,1,3,0,0,0,0,578,1162,wettbewerb
149551,2017,Coupe de France,1,3.0,0,0,0,0,0,0,0,120,1162,pokalwettbewerb
149551,2017,Coupe de la Ligue,2,1.5,0,0,0,0,0,0,0,180,1162,pokalwettbewerb
149551,2016,Ligue 1,33,1.09,0,5,3,0,0,0,0,2644,1162,wettbewerb
149551,2016,Coupe de la Ligue,1,0.0,0,0,0,0,0,0,0,18,1162,pokalwettbewerb
149551,2015,Ligue 1,22,1.32,0,2,2,0,0,0,0,1570,1162,wettbewerb
149551,2015,Coupe de France,1,0.0,0,0,0,0,0,0,0,105,1162,pokalwettbewerb
149551,2015,Coupe de la Ligue,1,0.0,0,0,0,0,0,0,0,27,1162,pokalwettbewerb
149551,2014,Ligue 1,21,1.71,2,0,2,0,0,0,596,1192,1082,wettbewerb
149551,2014,Coupe de la Ligue,1,3.0,0,0,0,0,0,0,0,18,1082,pokalwettbewerb
149551,2014,Europa League,2,1.0,0,0,0,0,0,0,0,106,1082,pokalwettbewerb
149551,2014,Champions League Qu.,3,1.33,0,0,0,0,0,0,0,127,1082,pokalwettbewerb
149551,2013,Ligue 1,18,2.11,1,1,1,0,0,0,837,837,1082,wettbewerb
149551,2013,Coupe de France,4,2.25,1,0,0,0,0,0,330,330,1082,pokalwettbewerb
149551,2013,Coupe de la Ligue,1,0.0,0,0,0,0,0,0,0,88,1082,pokalwettbewerb
149551,2012,JPL Playoff I,9,1.67,0,0,2,0,0,0,0,810,3508,wettbewerb
149551,2012,Jupiler Pro League,30,2.1,2,5,4,0,0,0,1219,2437,3508,wettbewerb
149551,2012,Beker van Belgie,1,3.0,0,0,0,0,0,0,0,45,3508,pokalwettbewerb
149551,2011,JPL Playoff II,2,0.5,0,0,0,0,0,0,0,180,3508,wettbewerb
149551,2011,Jupiler Pro League,27,1.0,2,2,4,1,0,0,1174,2347,3508,wettbewerb
149551,2011,Beker van Belgie,2,1.5,0,1,1,0,0,0,0,180,3508,pokalwettbewerb
149551,2010,JPL Playoff II,6,1.67,1,0,1,0,0,0,463,463,3508,wettbewerb
149551,2010,Jupiler Pro League,23,1.22,0,3,1,0,0,0,0,1437,3508,wettbewerb
149551,2010,Beker van Belgie,1,0.0,0,0,0,0,0,0,0,90,3508,pokalwettbewerb
149551,2009,Championnat National,27,1.52,2,0,2,0,0,0,984,1968,30200,wettbewerb
